-278.427660351	-817.412440847	-6.62388908
-280.082676716	-812.689570001	-7.01093016
-281.737379199	-807.966645879	-7.3931571
-283.391768406	-803.243666778	-7.80706694
-285.045846486	-798.520635502	-8.20714246
-286.699615792	-793.7975493	-8.64386453
-288.353078505	-789.07441098	-9.14843393
-290.006235221	-784.351221078	-9.58231486
-291.659089185	-779.627976879	-9.99362277
-293.311641748	-774.904682287	-10.41514918
-294.963894471	-770.181335651	-10.95138503
-296.615849694	-765.457937573	-11.3695979
-298.267509774	-760.73448866	-11.77863782
-299.9188754	-756.010989465	-12.19559248
-301.569949844	-751.287439518	-12.61039436
-303.220733827	-746.563839377	-13.07145463
-304.871228928	-741.840189633	-13.45692732
-306.52143927	-737.116490968	-13.82962635
-308.171363975	-732.392742778	-14.21513904
-309.821006357	-727.668945722	-14.60409119
-311.470368861	-722.945101546	-15.05000298
-313.119452384	-718.221208602	-15.4560402
-314.768258597	-713.497267499	-15.84263456
-316.416789995	-708.773279991	-16.19523595
-318.065049211	-704.049244502	-16.67731052
-319.71303623	-699.325162699	-17.10213621
-321.360754524	-694.601034156	-17.47723901
-323.008204953	-689.876860575	-17.85039748
-324.655389367	-685.152640363	-18.36047081
-326.302311246	-680.428374214	-18.7505372
-327.948970645	-675.704063808	-19.33176688
-329.595369418	-670.97970867	-19.70460275
-331.241511135	-666.255308395	-20.12908977
-332.887395895	-661.53086467	-20.73908984
-334.533026447	-656.806377063	-21.27089296
-336.17840556	-652.081845146	-21.97325516
-337.823532521	-647.357270581	-22.60618597
-339.468411834	-642.632653012	-23.22157874
-341.11304371	-637.907993031	-23.8237904
-342.757430933	-633.183291331	-24.84380158
-344.401574642	-628.458547431	-25.8255786
-346.045476841	-623.733760888	-26.75399507
-347.689139418	-619.008934593	-27.84847312
-349.332565353	-614.28406592	-28.75579551
-350.975754852	-609.559157699	-30.03755089
-352.618710836	-604.834209531	-31.55174734
-354.261434528	-600.109220953	-32.73946963
-355.903928023	-595.384191538	-34.13022049
-357.546193295	-590.659124196	-35.53349845
-359.188231654	-585.934017361	-37.26105249
-360.830046054	-581.20887176	-38.94126362
-362.471636882	-576.48368802	-40.54610646
-364.113007167	-571.758465764	-42.11491148
-365.754158999	-567.033206807	-43.6509312
-367.3950929	-562.307909559	-45.73085457
-369.035811849	-557.582575875	-47.45124102
-370.67631726	-552.857204209	-49.72121918
-372.316610367	-548.13179746	-51.59407908
-373.956694383	-543.406353048	-53.51850483
-375.596569708	-538.680873842	-55.94313297
-377.236238626	-533.955359453	-58.57280332
-378.875704297	-529.229809533	-60.91988207
-380.514966442	-524.504223587	-63.49032165
-382.154028971	-519.778604644	-66.31115373
-383.792891677	-515.052951103	-69.83695372
-385.431558645	-510.327262666	-73.31936232
-387.070029547	-505.601541069	-76.93335537
-388.708306716	-500.875787056	-80.60361987
-390.346393466	-496.149999188	-84.42252706
-391.984290371	-491.424179248	-89.87985412
-393.621998989	-486.698326838	-94.89330146
-395.259522627	-481.97244164	-101.70637984
-396.896861028	-477.246525405	-107.36644917
-398.534017528	-472.520577819	-113.35319181
-400.170993736	-467.794598498	-119.70983361
-401.807791175	-463.068589276	-128.65311436
-403.44441153	-458.34254866	-138.2526357
-405.080857222	-453.616478534	-145.57936818
-406.717129912	-448.890378519	-156.85665794
-408.353231225	-444.164249352	-166.16399221
-409.989162849	-439.438090662	-178.5586896
-411.624927308	-434.711903231	-193.15245584
-413.260525444	-429.985686652	-204.84474164
-414.895959806	-425.259441712	-217.54168344
-416.531231208	-420.53316912	-232.5340001
-418.166343102	-415.80686971	-250.44418573
-419.801296432	-411.080541975	-267.87366023
-421.436092872	-406.354187782	-288.05497829
-423.070734214	-401.627806781	-308.32036258
-424.70522221	-396.901399735	-355.075669
-426.339559556	-392.174966339	-372.2305384
-427.973747152	-387.448507319	-402.62191254
-429.60778684	-382.722022335	-433.62340708
-431.24168125	-377.995513313	-462.06290652
-432.875431423	-373.268978764	-482.10096371
-434.509039189	-368.542419466	-499.28569957
-436.142507266	-363.815836242	-512.56907014
-437.775835801	-359.089228679	-525.68601492
-439.409028365	-354.362598759	-536.89257945
-441.042086064	-349.635945007	-547.93884464
-442.675009905	-344.909268168	-557.65960125
-444.307802671	-340.18256908	-567.54792462
-445.940466332	-335.455847428	-576.64636496
-447.573002815	-330.72910401	-585.6603735
-449.205412345	-326.002338428	-592.4588694
-450.837698642	-321.275551574	-595.14963977
