-184.151198347	-768.124701996	-5.54792992
-187.774761468	-764.652113531	-5.8146987
-191.397848435	-761.179279418	-6.13544986
-195.020461697	-757.706201675	-6.44007838
-198.642602048	-754.232881177	-6.82723654
-202.264273653	-750.759318884	-7.11287694
-205.885477288	-747.285516794	-7.51595622
-209.506215469	-743.81147473	-7.8078006
-213.126490635	-740.337195857	-8.21209654
-216.746304468	-736.86267999	-8.56238447
-220.365660344	-733.387926996	-8.94712113
-223.984558994	-729.912941129	-9.23713135
-227.603003833	-726.437721156	-9.64258756
-231.220996532	-722.962268033	-9.93639798
-234.83853955	-719.486584968	-10.29443213
-238.455635443	-716.010671839	-10.6805424
-242.072285046	-712.534529598	-11.11676601
-245.688491741	-709.058159274	-11.39979363
-249.304257184	-705.581562966	-11.78015774
-252.919583952	-702.104740581	-12.13819993
-256.534474524	-698.62769537	-12.52604233
-260.148929822	-695.150426092	-12.91507023
-263.762954065	-691.67293495	-13.27823394
-267.376547268	-688.195222914	-13.64465704
-270.989712844	-684.717291062	-13.93350759
-274.602453326	-681.23914157	-14.35758353
-278.214769662	-677.760773227	-14.74185165
-281.82666602	-674.282190498	-15.12828482
-285.438142544	-670.803391049	-15.42780383
-289.049201747	-667.32437819	-15.86575984
-292.659847071	-663.845153045	-16.18385215
-296.270080302	-660.365715579	-16.61835195
-299.879903151	-656.886067984	-17.07776621
-303.489317373	-653.406211346	-17.6604272
-307.09832647	-649.926145708	-18.06395171
-310.706931313	-646.445873252	-18.65036308
-314.315135377	-642.965395145	-19.27255202
-317.922939581	-639.484712471	-19.98556113
-321.530347449	-636.003825302	-20.83532143
-325.137360723	-632.522735874	-21.54228922
-328.743980333	-629.04144529	-22.65704018
-332.35020978	-625.559954754	-23.50309739
-335.956051755	-622.078264334	-24.82227919
-339.561507161	-618.59637626	-26.04067539
-343.166578657	-615.114291727	-27.51808004
-346.771268952	-611.632010821	-28.68051003
-350.375579816	-608.149535828	-30.2776812
-353.979512254	-604.666866779	-31.69860837
-357.583070615	-601.184006076	-33.31774534
-361.186255915	-597.700953764	-35.07541134
-364.789070797	-594.217712189	-36.41274817
-368.391517193	-590.734280334	-38.53030917
-371.99359685	-587.250661631	-40.39358956
-375.595312519	-583.766856224	-42.26313839
-379.196666053	-580.282865336	-44.06810754
-382.797660165	-576.798690237	-46.0908407
-386.398296766	-573.314331052	-47.79158647
-389.998577624	-569.829791245	-49.92476238
-393.598505616	-566.345068774	-52.22159154
-397.19808252	-562.860167116	-55.06205669
-400.797311076	-559.375087573	-57.20206328
-404.396192409	-555.889829153	-60.18864695
-407.994729168	-552.404395393	-63.32368697
-411.592924213	-548.918785393	-66.6649835
-415.190779393	-545.433001553	-71.06811831
-418.788295801	-541.947044015	-74.66905176
-422.38547702	-538.460915274	-79.81140055
-425.982325018	-534.974615527	-84.90913012
-429.578841714	-531.488146088	-91.96753707
-433.175029034	-528.001508277	-97.72150405
-436.770888961	-524.514702309	-105.19888228
-440.366425104	-521.027730715	-113.37232949
-443.961637728	-517.540593636	-123.01839134
-447.556530508	-514.053292505	-133.27026371
-451.151104528	-510.56582863	-142.52400105
-454.745362607	-507.078203413	-155.99557375
-458.339307632	-503.590417154	-167.68438651
-461.932939831	-500.102471133	-182.00415662
-465.526263837	-496.614365753	-200.19217505
-469.119278902	-493.126104482	-214.96459185
-472.711989729	-489.637686625	-234.07761894
-476.304398305	-486.149113581	-256.68279487
-479.896504941	-482.660385547	-278.3580132
-483.488313251	-479.171506246	-298.88636441
-487.079825357	-475.682474873	-328.89099049
-490.671043327	-472.19329174	-364.86861214
-494.261969048	-468.703960493	-387.31154886
-497.85260466	-465.214480346	-426.78533049
-501.442953057	-461.724852788	-468.3416827
-505.033015394	-458.235079216	-503.26549464
-508.622794575	-454.745161132	-532.03136051
-512.2122927	-451.255098884	-558.06965881
-515.801511813	-447.764893938	-578.71027559
-519.390453961	-444.274547764	-592.62545221
-522.979121328	-440.784059619	-597.43
