-18.4526628118	-88.9763927138	-5.76207304
-23.0405128595	-86.9875117914	-5.92008146
-27.6283232502	-84.9985848819	-6.19481392
-32.2160951809	-83.0096145638	-6.51690181
-36.8038307261	-81.0206011963	-6.94952718
-41.3915293142	-79.0315451283	-7.32230453
-45.9791921113	-77.042448939	-7.76875603
-50.5668211714	-75.0533118779	-8.32605301
-55.1544158813	-73.0641365155	-8.919057
-59.7419773904	-71.0749232079	-9.51486901
-64.3295068316	-69.0856734238	-10.10424756
-68.9170062186	-67.0963875278	-10.87854683
-73.5044749037	-65.107066976	-11.62119302
-78.0919140017	-63.1177121257	-12.5443236
-82.6793254789	-61.1283255672	-13.40257498
-87.2667086791	-59.1389065304	-14.35725721
-91.8540655614	-57.1494564945	-15.61064388
-96.441396298	-55.159978033	-16.83092238
-101.028702866	-53.1704692914	-17.98701687
-105.615985407	-51.1809339554	-19.94412223
-110.203244971	-49.1913723848	-21.41164101
-114.790482602	-47.2017849403	-23.4120645
-119.377698436	-45.2121730823	-25.155092
-123.964894368	-43.2225382957	-27.4865598
-128.55207053	-41.2328809292	-29.81325605
-133.139228815	-39.2432013579	-32.00916672
-137.726368422	-37.2535021395	-34.8700065
-142.313492108	-35.2637836647	-37.00999516
-146.900599972	-33.274046282	-39.70803589
-151.487692086	-31.2842914502	-42.74129887
-156.074770256	-29.2945217713	-45.31475413
-160.661836368	-27.3047354024	-48.54504394
-165.248888649	-25.3149359924	-51.15821504
-169.835930717	-23.3251228448	-54.01382192
-174.422961687	-21.3352985128	-57.47476573
-179.009983388	-19.3454622674	-60.75049303
-183.596996713	-17.3556155861	-64.04527721
-188.184001632	-15.3657610385	-67.10822726
-192.770999951	-13.3758978981	-70.67215062
-197.357991648	-11.3860276225	-74.46756451
-201.944978462	-9.3961517102	-77.90512027
-206.531961238	-7.40627163999	-81.9057246
-211.118940865	-5.41638666784	-86.40415656
-215.705918144	-3.42649938481	-91.38944165
-220.292893919	-1.43661015893	-95.96740209
-224.879868112	0.553279553499	-100.42301758
-229.466843327	2.54316933721	-106.14426509
-234.053819466	4.53305773502	-111.59244495
-238.640798232	6.52294435292	-117.99557353
-243.227779477	8.51282662282	-124.33842231
-247.814764027	10.5027052869	-129.99881788
-252.401754384	12.4925776997	-138.01711586
-256.988749548	14.4824435427	-144.63193671
-261.575751179	16.4723024186	-152.83468159
-266.162760895	18.4621528166	-160.25521046
-270.749778527	20.4519932809	-168.00131717
-275.336804819	22.4418234398	-177.79190572
-279.923842256	24.4316417515	-186.6335595
-284.510889785	26.4214479011	-196.73921464
-289.097949835	28.4112392333	-207.0237064
-293.685022305	30.4010176269	-216.23406903
-298.272108638	32.3907782319	-228.43348319
-302.859209647	34.3805240072	-241.39660391
-307.446325864	36.3702501329	-252.93620474
-312.033458049	38.3599584566	-268.2792439
-316.620607686	40.3496463477	-279.24481479
-321.207776375	42.3393145073	-298.20060606
-325.794962861	44.3289592924	-312.99585813
-330.38216962	46.31858137	-331.46825579
-334.969398188	48.3081803273	-352.32853403
-339.556647323	50.2977536341	-362.78391587
-344.143919437	52.2873008421	-380.46408262
-348.731215102	54.2768204613	-405.07898914
-353.318534973	56.2663132238	-434.26270093
-357.905880407	58.2557753802	-462.50909493
-362.49325209	60.2452087724	-486.4949281
-367.080650467	62.2346096875	-505.09899159
-371.668077951	64.2239787787	-520.57495501
-376.255533276	66.2133146313	-533.81562002
-380.843018743	68.2026156749	-546.6025947
-385.430534957	70.1918826382	-559.08708573
-390.018082314	72.1811118065	-570.92874849
-394.605662298	74.1703038673	-582.02496257
-399.19327544	76.1594584374	-591.54335737
-403.780923057	78.14857287	-595.8830644
