-0	-44.4780207901	-6.01383162
-4.48108735975	-42.2597365813	-6.36125465
-8.96215430054	-40.0414307008	-6.68072565
-13.443201496	-37.8231056737	-7.04232395
-17.924229609	-35.6047618012	-7.57505009
-22.4052410644	-33.3864005016	-7.94535397
-26.8862365111	-31.1680220795	-8.53008744
-31.3672156988	-28.9496290601	-9.05907684
-35.8481810289	-26.7312217546	-9.73968367
-40.3291331265	-24.5128004693	-10.50920467
-44.8100734829	-22.2943677396	-11.10310685
-49.2910027059	-20.0759238735	-12.0337557
-53.7719222822	-17.857469185	-12.98549479
-58.2528327905	-15.6390062078	-13.98491243
-62.7337365784	-13.4205363768	-15.21383013
-67.214632457	-11.2020588789	-16.27788128
-71.6955236372	-8.98357627039	-17.90401321
-76.1764106791	-6.76508886576	-19.15892723
-80.6572941248	-4.54659809127	-20.7599336
-85.1381753951	-2.32810538218	-22.65421206
-89.6190550253	-0.109611054374	-24.29024215
-94.0999352961	2.10888233274	-26.69618502
-98.5808158511	4.32737558271	-28.48148636
-103.061698954	6.54586613283	-30.77913717
-107.542585122	8.76435477489	-33.33597201
-112.0234757	10.9828378415	-35.51709963
-116.504372064	13.201314999	-38.59940784
-120.98527471	15.4197870365	-41.04301487
-125.466184064	17.6382502957	-43.64191523
-129.947103277	19.8567055249	-46.66229543
-134.428030991	22.075150202	-49.48467791
-138.908970345	24.2935850712	-52.88576339
-143.389921727	26.512006469	-55.64020786
-147.870885608	28.7304162913	-59.43831086
-152.351863247	30.9488108589	-62.39927032
-156.832856846	33.1671898099	-65.92057764
-161.313866837	35.3855539246	-70.03539632
-165.79489356	37.6038995361	-73.48335122
-170.275938303	39.8222262952	-78.54398268
-174.757003238	42.0405338328	-82.26057636
-179.2380887	44.2588195904	-87.07532398
-183.719195979	46.4770843253	-92.4692067
-188.200325416	48.6953265898	-97.39470572
-192.681479108	50.9135437841	-103.80338235
-197.16265743	53.1317366816	-108.82197943
-201.64386246	55.3499026783	-115.00996526
-206.125094535	57.5680414334	-121.75806369
-210.606353957	59.7861514949	-128.25795092
-215.087643727	62.0042324548	-135.97679125
-219.568963211	64.2222817688	-141.45731513
-224.050313636	66.4403001826	-149.16335103
-228.531697929	68.6582850575	-156.97583095
-233.01311462	70.8762372067	-164.24314304
-237.494566589	73.0941528764	-173.30821734
-241.976054143	75.31203283	-180.9075925
-246.457579344	77.529876668	-188.74237772
-250.939141463	79.747680732	-198.18296755
-255.420743476	81.9654457046	-205.14288385
-259.9023847	84.1831701494	-216.24329857
-264.384068068	86.4008536327	-223.74647498
-268.865793744	88.6184935772	-233.84671309
-273.347561955	90.8360896291	-243.87091182
-277.829375611	93.0536413475	-252.34458272
-282.311233955	95.271146182	-265.07133756
-286.793139923	97.4886047983	-274.93289991
-291.275092741	99.7060146452	-287.72571986
-295.757094356	101.923374192	-299.95610039
-300.239146828	104.140685239	-314.02206364
-304.721249279	106.35794301	-327.35939191
-309.203404655	108.575149271	-345.91896761
-313.685613039	110.792301436	-359.65208896
-318.167875485	113.009399108	-370.69718338
-322.650193003	115.226440778	-386.07297811
-327.132567491	117.443424901	-403.73563564
-331.614999085	119.66035111	-423.96516943
-336.097488769	121.877217891	-447.43731795
-340.580039369	124.09402477	-471.19154985
-345.062650052	126.310770301	-491.50154339
-349.545322686	128.527452931	-509.03802707
-354.028058271	130.744072249	-524.07273514
-358.510857757	132.960626737	-537.57817817
-362.993722135	135.177115982	-550.45980234
-367.476653194	137.393537312	-562.66108769
-371.959651958	139.609891422	-574.28321701
-376.442718398	141.826175714	-585.83210602
-380.925854428	144.042390843	-594.32548575
-385.409060005	146.258534209	-597.43
