X,Y,Z
-5112659.143717624,512376.5971500748,-3766673.2938832743
-5112696.391279057,512004.7927008498,-3766673.2938832743
-5110874.584272378,527218.4221441664,-3767046.949427424
-5110912.911157391,526846.7475217306,-3767046.949427424
-5110951.211022553,526475.0700238683,-3767046.949427424
-5112199.941858251,514208.1633677534,-3767046.949427424
-5112423.820843063,511977.496464403,-3767046.949427424
-5112461.039381694,511605.70912939706,-3767046.949427424
-5116321.459575919,471437.1677036845,-3767046.949427424
-5121400.463283496,412620.37696790806,-3767046.949427424
-5110755.206629659,525703.6744405003,-3767420.58504059
-5111363.4308843855,519756.6861813494,-3767420.58504059
-5116117.164270163,470667.92632666486,-3767420.58504059
-5121780.942810646,404404.63557444664,-3767420.58504059
-5109128.116733681,538681.4900114225,-3767794.2007387313
-5110559.058943654,524932.3441440176,-3767794.2007387313
-5111128.630632862,519357.27780077164,-3767794.2007387313
-5111766.7929645255,513038.12258423085,-3767794.2007387313
-5120884.273843155,412203.97230672755,-3767794.2007387313
-5110324.636383207,524532.7140541241,-3768167.7965109064
-5110969.197598525,518214.5487510182,-3768167.7965109064
-5108700.467997562,537509.4912620113,-3768541.3723461693
-5110090.155717092,524133.11797530996,-3768541.3723461693
-5110809.4822158525,517071.91125392605,-3768541.3723461693
-5110847.07122606,516700.2413926767,-3768541.3723461693
-5110997.157004986,515213.53437405237,-3768541.3723461693
-5111888.589309167,506292.38134301826,-3768541.3723461693
-5115605.4816020485,467244.5628558161,-3768541.3723461693
-5109893.69038915,523361.9554920555,-3768914.928260479
-5115535.924132889,464987.6046102466,-3768914.928260479
-5108194.381822327,537080.6558090355,-3769288.464242894
-5107960.802584781,536680.5322258805,-3769661.9802824743
-5120434.351583179,400551.62655987527,-3769661.9802824743
-5107688.1522334,536651.8855425277,-3770035.4763951753
-5110130.514048209,512873.8988437413,-3770035.4763951753
-5119701.572856824,399370.54273030616,-3770782.408796172
-5106909.045794313,536194.5449476847,-3771155.845089482
-5108295.297135478,522822.86609423446,-3771155.845089482
-5110235.847005048,503501.91661208,-3771155.845089482
-5106675.262905173,535794.5402310685,-3771529.261439047
-5108060.467838796,522423.47478988545,-3771529.261439047
-5109150.867160803,511649.7304788335,-3771529.261439047
-5110036.082269014,502731.8052578185,-3771529.261439047
-5107825.580452924,522024.11773411726,-3771902.6578339315
-5108877.945362357,511622.39905561914,-3771902.6578339315
-5106168.603188718,535365.9654203807,-3772276.03429008
-5105895.757536098,535337.3583986436,-3772649.3907965575
-5107317.713349762,521596.9219868168,-3772649.3907965575
-5109180.526591191,503022.783603017,-3772649.3907965575
-5117807.271780976,405963.42572715686,-3772649.3907965575
-5105622.884887514,535308.748546463,-3773022.7273424305
-5105349.985231311,535280.1358626173,-3773396.0439436445
-5108304.1165599525,506312.500622971,-3773396.0439436445
-5108451.180775143,504826.533759365,-3773396.0439436445
-5117407.484654682,404059.31687153614,-3773396.0439436445
-5105038.120493669,535622.7705530481,-3773769.340589266
-5111645.920169293,468382.26999437745,-3773769.340589266
-5111679.968375396,468010.5393451837,-3773769.340589266
-5111713.989548392,467638.8062209196,-3773769.340589266
-5117542.615599978,398827.7091008163,-3773769.340589266
-5104726.205922325,535965.3599707528,-3774142.617268363
-5111338.541894924,468728.93516209314,-3774142.617268363
-5104414.241520121,536307.9040180075,-3774515.8739968743
-5106104.169871539,519972.2332645234,-3774515.8739968743
-5104102.227309568,536650.4025991723,-3774889.110763871
-5105831.078093668,519944.4233850338,-3774889.110763871
-5105557.959320183,519916.61075648735,-3775262.3275584206
-5105284.813539414,519888.795377696,-3775635.524396464
-5110245.059402654,468628.6587119972,-3775635.524396464
-5110279.125522184,468257.0300248203,-3775635.524396464
-5110039.722787918,467860.3632334546,-3776008.7012670715
-5110175.601656247,466373.89312929346,-3776008.7012670715
-5110209.503804807,466002.2694991877,-3776008.7012670715
-5110243.378936174,465630.6433154436,-3776008.7012670715
-5110277.227042032,465259.0146692084,-3776008.7012670715
-5110311.0481140865,464887.38365164754,-3776008.7012670715
-5103009.960174355,536535.5605423808,-3776381.8581593144
-5103048.96464148,536164.4578268201,-3776381.8581593144
-5104776.230817667,519461.92800258973,-3776381.8581593144
-5109800.2623699,467463.7312666064,-3776381.8581593144
-5102931.567978629,534651.4000697002,-3776754.9950891277
-5102970.435435291,534280.3029708992,-3776754.9950891277
-5104503.002020716,519434.124245631,-3776754.9950891277
-5104653.883322336,517949.26252628147,-3776754.9950891277
-5105103.93555644,513494.4149993016,-3776754.9950891277
-5105141.264427864,513123.1599774064,-3776754.9950891277
-5109526.764665942,467438.7106688098,-3776754.9950891277
-5109865.3445678465,463722.83473411744,-3776754.9950891277
-5102658.396309009,534622.778949923,-3777128.112045583
-5104229.746228615,519406.31774164643,-3777128.112045583
-5104380.619453212,517921.5355103617,-3777128.112045583
-5104793.293724975,513838.1588939146,-3777128.112045583
-5104830.647594984,513466.92646162136,-3777128.112045583
-5101995.080654059,538304.5725713166,-3777501.209017754
-5102034.21377942,537933.5435661412,-3777501.209017754
-5103956.46344937,519378.50849145063,-3777501.209017754
-5104445.196056462,514553.0646352376,-3777501.209017754
-5104482.601916808,514181.857515435,-3777501.209017754
-5104519.980773141,513810.6477654729,-3777501.209017754
-5109553.604696866,461072.2032379158,-3777501.209017754
-5109587.121305404,460700.624765541,-3777501.209017754
-5101721.875905322,538275.747109283,-3777874.2860215763
-5101761.006935158,537904.7379721953,-3777874.2860215763
-5103683.153671309,519350.69649385585,-3777874.2860215763
-5104096.971421808,515267.8772635673,-3777874.2860215763
-5104134.4292567335,514896.6955545699,-3777874.2860215763
-5101448.644176141,538246.9188005793,-3778247.343046123
-5101487.773110246,537875.9295335414,-3778247.343046123
-5101877.578532896,534165.8810034777,-3778247.343046123
-5101916.410675082,533794.8606432888,-3778247.343046123
-5101955.215845119,533423.8373710832,-3778247.343046123
-5103372.037188131,519694.010751683,-3778247.343046123
-5103786.129660839,515611.4403759264,-3778247.343046123
-5103823.61249019,515240.28118198534,-3778247.343046123
-5103861.068318995,514869.11935228016,-3778247.343046123
-5101759.455241714,532653.2493962152,-3778620.3800804643
-5103060.870772698,520037.27984555834,-3778620.3800804643
-5103512.745751997,515583.82168904715,-3778620.3800804643
-5103550.226573584,515212.68237621954,-3778620.3800804643
-5108833.147761857,459883.56305726327,-3778620.3800804643
-5102673.914182804,521122.66299457126,-3778993.39714054
-5101251.512311233,532225.2027267229,-3779366.394215419
-5103003.373758358,515157.4765894066,-3779366.394215419
-5103040.823567612,514786.37440935464,-3779366.394215419
-5107201.815116795,471720.5506895545,-3779366.394215419
-5102804.775503461,514387.70221279666,-3779739.371294179
-5102842.169342649,514016.6143881898,-3779739.371294179
-5102879.536186503,513645.5239342686,-3779739.371294179
-5102916.876052761,513274.4306748714,-3779739.371294179
-5106962.412380887,471323.88398794906,-3779739.371294179
-5107371.775422608,466867.03964320215,-3779739.371294179
-5107405.713449344,466495.6198226192,-3779739.371294179
-5107439.624465576,466124.1975349752,-3779739.371294179
-5101701.830526563,522522.93455413193,-3780112.32839275
-5102792.453752386,511762.5999043384,-3780112.32839275
-5102829.656679839,511391.5130717943,-3780112.32839275
-5102866.832629921,511020.42344569985,-3780112.32839275
-5102903.981593504,510649.331117075,-3780112.32839275
-5102941.103561484,510278.23617694253,-3780112.32839275
-5106859.723086773,469441.7465961269,-3780112.32839275
-5100081.935386344,535477.7396696422,-3780485.265500209
-5102704.649721535,509879.8045089091,-3780485.265500209
-5102741.71573739,509508.723977573,-3780485.265500209
-5102778.754758521,509137.64084076067,-3780485.265500209
-5102815.76680251,508766.5549223185,-3780485.265500209
-5102852.751860271,508395.4663132632,-3780485.265500209
-5102889.709922739,508024.3751046235,-3780485.265500209
-5102926.64100746,507653.28112023714,-3780485.265500209
-5102963.545105365,507282.18445112533,-3780485.265500209
-5103000.422207411,506911.0851883185,-3780485.265500209
-5102542.185036069,508739.27797187323,-3780858.182605636
-5102837.29401804,505770.65336241253,-3780858.182605636
-5103313.162442145,500946.2736349699,-3780858.182605636
-5103349.578791641,500575.14887496113,-3780858.182605636
-5103385.968143354,500204.0215567298,-3780858.182605636
-5106243.858054893,470134.09268067224,-3780858.182605636
-5099612.857806781,534678.615818713,-3781231.0797249535
-5099651.727251405,534307.7600632733,-3781231.0797249535
-5099690.56972653,533936.9014821482,-3781231.0797249535
-5102893.584892436,502403.80470861343,-3781231.0797249535
-5102930.1072377,502032.7104572935,-3781231.0797249535
-5102966.60259613,501661.61355097475,-3781231.0797249535
-5103148.674561573,499806.08944121306,-3781231.0797249535
-5103185.007994964,499434.9766461142,-3781231.0797249535
-5099339.364492409,534649.9408916465,-3781603.9568472416
-5102546.793912243,503119.0013239233,-3781603.9568472416
-5102947.627594798,499037.0963985629,-3781603.9568472416
-5106776.325207382,458200.91429269884,-3781603.9568472416
-5099065.84421676,534621.2631377738,-3781976.813961581
-5099104.709492024,534250.4471624398,-3781976.813961581
-5099143.547800685,533879.6283617235,-3781976.813961581
-5102746.437922707,498268.1696879084,-3781976.813961581
-5098831.160158429,534221.7864735306,-3782349.651083896
-5098869.996383549,533850.9875659605,-3782349.651083896
-5102235.139237391,497843.6626907979,-3782722.4682032666
-5109425.477531842,417639.8186220903,-3782722.4682032666
-5099816.230042812,519331.91062193655,-3783095.2653087764
-5099853.983433856,518961.04020643834,-3783095.2653087764
-5100079.937427594,516735.75979107217,-3783095.2653087764
-5104223.017115088,474066.0345889163,-3783095.2653087764
-5104600.60955899,469982.79807701724,-3783095.2653087764
-5105345.994789825,461815.4253398362,-3783095.2653087764
-5099466.933926444,520045.73049404135,-3783468.042416343
-5099504.739237918,519674.8853891818,-3783468.042416343
-5099768.621264875,517078.8929906154,-3783468.042416343
-5101651.297229677,498161.23242278956,-3783468.042416343
-5104017.960557823,473298.2466874456,-3783468.042416343
-5104052.366284038,472927.0707461735,-3783468.042416343
-5104086.745017484,472555.8923038276,-3783468.042416343
-5104429.047676976,468843.97110953997,-3783468.042416343
-5112136.1669594245,375598.69871932373,-3783468.042416343
-5097775.521082458,533736.3961524183,-3783840.7995150504
-5097814.322002477,533365.6741033529,-3783840.7995150504
-5097853.095972032,532994.9491446123,-3783840.7995150504
-5097891.842981603,532624.2213671267,-3783840.7995150504
-5099117.511096504,520759.456903376,-3783840.7995150504
-5099155.368312556,520388.6372073742,-3783840.7995150504
-5099869.53142185,513342.54294805863,-3783840.7995150504
-5097540.633696468,533337.0390965425,-3784213.5365939834
-5097579.40558435,532966.3340410544,-3784213.5365939834
-5097618.150513696,532595.6261669727,-3784213.5365939834
-5097656.86847501,532224.9155652326,-3784213.5365939834
-5098805.870676863,521102.2957251425,-3784213.5365939834
-5098843.752825683,520731.49869136675,-3784213.5365939834
-5098881.608009281,520360.6989037037,-3784213.5365939834
-5098919.436218378,519989.8964531065,-3784213.5365939834
-5101067.32809117,498478.70941463346,-3784213.5365939834
-5103504.376266926,472876.2955395352,-3784213.5365939834
-5103538.751309344,472505.1569482853,-3784213.5365939834
-5103573.099353468,472134.0159472687,-3784213.5365939834
-5103607.4204156045,471762.8723602997,-3784213.5365939834
-5104017.167824387,467308.95563083544,-3784213.5365939834
-5104490.293794498,462112.269926493,-3784213.5365939834
-5097266.918425563,533308.4012684937,-3784586.2536690584
-5097305.688231568,532937.7161182191,-3784586.2536690584
-5097344.431080482,532567.0281495021,-3784586.2536690584
-5098494.1803991655,521445.08912735916,-3784586.2536690584
-5098532.087468357,521074.3148484231,-3784586.2536690584
-5103264.713966187,472479.78552187956,-3784586.2536690584
-5103299.060165974,472108.66444948484,-3784586.2536690584
-5104249.7958117025,461716.2662235187,-3784586.2536690584
-5111230.788153656,376653.31376394205,-3784586.2536690584
-5096993.176197777,533279.7606200449,-3784958.950729364
-5097031.943921698,532909.095376944,-3784958.950729364
-5097070.684689977,532538.4273155525,-3784958.950729364
-5097109.398493122,532167.7565267956,-3784958.950729364
-5098182.440258376,521787.8372814225,-3784958.950729364
-5098220.372262837,521417.0855829793,-3784958.950729364
-5100483.231846747,498796.0935531028,-3784958.950729364
-5102990.649634431,472454.41159676586,-3784958.950729364
-5103024.9939896995,472083.3104549557,-3784958.950729364
-5103469.014769264,467258.76833261666,-3784958.950729364
-5096719.407021129,533251.1171520352,-3785331.627763979
-5096758.172662762,532880.4718180681,-3785331.627763979
-5096796.911350202,532509.8236659615,-3785331.627763979
-5096835.623073954,532139.172786636,-3785331.627763979
-5097908.607204098,521759.8110664249,-3785331.627763979
-5098886.023592672,512119.89442025224,-3785331.627763979
-5100027.580427897,500623.75765086914,-3785331.627763979
-5100063.973332055,500252.87182599877,-3785331.627763979
-5100100.339255812,499881.98344455275,-3785331.627763979
-5100136.67821643,499511.0923304721,-3785331.627763979
-5100172.990204988,499140.1985747259,-3785331.627763979
-5102750.900832671,472057.95396442397,-3785331.627763979
-5096445.610883926,533222.4708632412,-3785704.2847888237
-5096484.374443066,532851.8454403684,-3785704.2847888237
-5096523.11104946,532481.2171995075,-3785704.2847888237
-5096561.820693617,532110.5862315743,-3785704.2847888237
-5097634.7471829755,521731.7820914296,-3785704.2847888237
-5099789.997524506,500225.9982053435,-3785704.2847888237
-5099826.361494684,499855.1297480483,-3785704.2847888237
-5099862.69850317,499484.2585582653,-3785704.2847888237
-5102476.780683181,472032.59497680666,-3785704.2847888237
-5102579.640789407,470919.396004227,-3785704.2847888237
-5096132.9993759645,533564.4243555825,-3786076.921792983
-5096171.787794186,533193.8217545019,-3786076.921792983
-5096210.549270628,532823.2162446834,-3786076.921792983
-5096287.991360127,532081.9968624474,-3786076.921792983
-5099515.994746734,500199.12193924456,-3786076.921792983
-5099552.356763138,499828.27340806153,-3786076.921792983
-5099588.691819302,499457.4221445375,-3786076.921792983
-5102168.294728638,472378.2748311286,-3786076.921792983
-5102612.594738235,467554.54257798847,-3786076.921792983
-5095859.151426059,533535.7525128794,-3786449.538765544
-5095897.93775993,533165.1698266563,-3786449.538765544
-5096014.135081507,532053.4046800926,-3786449.538765544
-5096052.81362489,531682.8106381194,-3786449.538765544
-5097086.9462722745,521675.7158647292,-3786449.538765544
-5099241.965006765,500172.2430284893,-3786449.538765544
-5099278.325069205,499801.4144253792,-3786449.538765544
-5095585.276520144,533507.0778478858,-3786822.135722423
-5095624.060769459,533136.5150784805,-3786822.135722423
-5095662.818079891,532765.94940065,-3786822.135722423
-5095701.54844192,532395.3809052856,-3786822.135722423
-5095740.251846058,532024.8096832886,-3786822.135722423
-5095778.928310677,531654.2355587435,-3786822.135722423
-5096164.210699712,527948.3402626107,-3786822.135722423
-5096775.056609078,522018.3279638673,-3786822.135722423
-5097976.046744486,510156.1910063624,-3786822.135722423
-5098967.9082928905,500145.3614719293,-3786822.135722423
-5099004.266401174,499774.5527988537,-3786822.135722423
-5106680.0300571835,414050.94253947295,-3786822.135722423
-5106710.127190476,413679.57316369534,-3786822.135722423
-5095311.374666245,533478.4003614419,-3787194.7126527024
-5095350.156830799,533107.8575108142,-3787194.7126527024
-5095388.912057918,532737.3117519175,-3787194.7126527024
-5095427.640338082,532366.7631756385,-3787194.7126527024
-5095466.341661804,531996.2118728734,-3787194.7126527024
-5095505.016047456,531625.6576677162,-3787194.7126527024
-5096043.627813347,526437.6049242733,-3787194.7126527024
-5096463.117127391,522360.89460791455,-3787194.7126527024
-5097702.016380051,510128.76869490807,-3787194.7126527024
-5098693.824613144,500118.47727035236,-3787194.7126527024
-5098730.180767077,499747.68852927233,-3787194.7126527024
-5101721.879308397,468221.1813250426,-3787194.7126527024
-5106615.63330514,411429.1945632491,-3787194.7126527024
-5095037.44587238,533449.7200543873,-3787567.2695454727
-5095076.225951968,533079.1971244963,-3787567.2695454727
-5095114.979095568,532708.6712864927,-3787567.2695454727
-5095153.705293664,532338.1426312581,-3787567.2695454727
-5095192.404536767,531967.611249684,-3787567.2695454727
-5095577.914974107,528262.1424027776,-3787567.2695454727
-5097427.95906301,510101.34368629736,-3787567.2695454727
-5098419.713975547,500091.5904245456,-3787567.2695454727
-5095533.930572534,526010.4422425833,-3787939.8064166466
-5095839.088695931,523045.8919471934,-3787939.8064166466
-5098145.576368396,500064.7009333608,-3787939.8064166466
-5100968.541812975,470396.59692500375,-3787939.8064166466
-5101139.245630085,468541.80139742873,-3787939.8064166466
-5095106.688873306,527464.2835969365,-3788312.3232553126
-5095221.642473286,526352.6912097709,-3788312.3232553126
-5095526.999771032,523388.3224493681,-3788312.3232553126
-5095565.048163962,523017.7639447234,-3788312.3232553126
-5096916.841687781,509675.828729787,-3788312.3232553126
-5097871.411799718,500037.8087975853,-3788312.3232553126
-5100864.920069918,468516.6044784778,-3788312.3232553126
-5095290.980690687,522989.6331769504,-3788684.8200505637
-5095329.000099866,522619.09174821497,-3788684.8200505637
-5097597.220277539,500010.9140180067,-3788684.8200505637
-5100590.567540425,468491.4050823827,-3788684.8200505637
-5095054.903628382,522590.97814672324,-3789057.2968183034
-5095092.89404717,522220.4538870564,-3789057.2968183034
-5097359.348169462,499613.3275417851,-3789057.2968183034
-5100042.782322493,471433.36741072155,-3789057.2968183034
-5094818.768586548,522192.357456737,-3789429.7535476256
-5097121.418246002,499215.7755778991,-3789429.7535476256
-5099939.462202901,469553.6442128419,-3789429.7535476256
-5099973.595624703,469182.76487826504,-3789429.7535476256
-5094544.616188574,522164.2582654796,-3789802.190227622
-5094582.575567656,521793.77120501024,-3789802.190227622
-5095968.130432825,508083.8243428939,-3789802.190227622
-5096883.430510053,498818.25822436786,-3789802.190227622
-5100072.833205772,465077.9020146845,-3789802.190227622
-5105020.6731073605,407190.7244675313,-3789802.190227622
-5105050.271355865,406819.4757817461,-3789802.190227622
-5094308.394177712,521765.68919057015,-3790174.6068741996
-5094346.324581763,521395.2192207867,-3790174.6068741996
-5095693.874474777,508056.480173455,-3790174.6068741996
-5095730.807913273,507685.9094849438,-3790174.6068741996
-5096609.12529218,498791.41271124856,-3790174.6068741996
-5099253.790685727,470986.4409760084,-3790174.6068741996
-5105040.681626749,403456.42681943206,-3790174.6068741996
-5094072.1142089255,521367.15438805876,-3790547.0034764498
-5094110.01563133,520996.701602097,-3790547.0034764498
-5095456.523018668,507658.5825751395,-3790547.0034764498
-5096371.050821781,498393.94737635844,-3790547.0034764498
-5093835.776284682,520968.65395596944,-3790919.38002347
-5093873.648718854,520598.2184469458,-3790919.38002347
-5095182.211183341,507631.2529812401,-3790919.38002347
-5096096.68975322,498367.11654033745,-3790919.38002347
-5093599.380387734,520570.18799028266,-3791291.73653116
-5093637.223854352,520199.7695846023,-3791291.73653116
-5094870.944921651,507974.4315452424,-3791291.73653116
-5094907.872395577,507603.9207020787,-3791291.73653116
-5095858.528583692,497969.7030657488,-3791291.73653116
-5093400.741040312,519801.35511307896,-3791664.072988615
-5094633.506663406,507576.58573845547,-3791664.072988615
-5094670.405196942,507206.09225226287,-3791664.072988615
-5095584.111657765,497942.8869140927,-3791664.072988615
-5098155.730806031,470885.01999640133,-3791664.072988615
-5093164.200279255,519402.975130367,-3792036.38938493
-5094432.8801544495,506808.29825659364,-3792036.38938493
-5095345.863798322,497545.5254083118,-3792036.38938493
-5092927.601581156,519004.62946576497,-3792408.6857360085
-5094195.297251092,506410.5388110951,-3792408.6857360085
-5094232.110988474,506040.0771954684,-3792408.6857360085
-5095107.558132248,497148.198646771,-3792408.6857360085
-5097572.285576008,471205.0017577098,-3792408.6857360085
-5102287.851864274,417056.39555382077,-3792408.6857360085
-5092690.944948531,518606.318217265,-3792780.9620309444
-5093994.441313126,505642.36959198467,-3792780.9620309444
-5094031.199197025,505271.9224961337,-3792780.9620309444
-5094067.93013234,504901.47281706316,-3792780.9620309444
-5094833.056468235,497121.4145197958,-3792780.9620309444
-5094869.19468853,496750.9064606565,-3792780.9620309444
-5103524.575498463,398108.6300733248,-3792780.9620309444
-5092454.230383924,518208.04148284,-3793153.2182588386
-5093866.819872892,504133.39922150824,-3793153.2182588386
-5093903.468012907,503762.9614994481,-3793153.2182588386
-5094594.664139832,496724.1396696546,-3793153.2182588386
-5092217.457897274,517809.7990918166,-3793525.454435586
-5093665.567000892,503365.39223387674,-3793525.454435586
-5094356.2140260795,496326.89949583774,-3793525.454435586
-5091980.627491118,517411.59114217054,-3793897.6705502854
-5094081.627640559,496300.1474189033,-3793897.6705502854
-5096439.312947952,471474.0659163829,-3793897.6705502854
-5093807.014321595,496273.39271792927,-3794269.866592036
-5096164.572530163,471448.64954744524,-3794269.866592036
-5093532.374057458,496246.6353917727,-3794642.042576735
-5095889.80515473,471423.2306846428,-3794642.042576735
-5093257.706856188,496219.8754412173,-3795014.1984934835
-5100484.12100032,415415.4121556592,-3795014.1984934835
-5100544.4867724525,414673.5724494592,-3795014.1984934835
-5090795.606838361,515421.06848843483,-3795758.4501063144
-5094962.388136051,472458.51873525255,-3795758.4501063144
-5090558.429020448,515023.06736391416,-3796130.5458073933
-5091998.641189954,500583.37697901914,-3796130.5458073933
-5092325.181595426,497250.5646826014,-3796130.5458073933
-5090321.193315735,514625.1008292325,-3796502.6214237185
-5091687.474774652,500926.6460728149,-3796502.6214237185
-5092050.412513704,497223.7342905563,-3796502.6214237185
-5100715.466533586,398635.8927491219,-3796502.6214237185
-5102406.283090672,376376.09886875626,-3796502.6214237185
-5090083.8997340305,514227.1687137842,-3796874.6769711813
-5091376.258429582,501269.86990500713,-3796874.6769711813
-5094103.332425492,472752.4996723854,-3796874.6769711813
-5099468.910827102,410853.39828562655,-3796874.6769711813
-5089846.5482779555,513829.27111549577,-3797246.7124388837
-5089883.901532187,513459.12573015096,-3797246.7124388837
-5091064.992176675,501613.04838013055,-3797246.7124388837
-5099133.865733832,411572.8662077224,-3797246.7124388837
-5101910.2281607175,375593.4353275478,-3797246.7124388837
-5089609.138950161,513431.40813228814,-3797618.7278159326
-5091225.943685405,497143.2273363035,-3797618.7278159326
-5093587.770677141,472331.0497415704,-3797618.7278159326
-5094538.97927975,461958.42533819407,-3797618.7278159326
-5101634.816372418,375573.1600080946,-3797618.7278159326
-5090478.82471271,501929.0809063545,-3797990.7231182125
-5090987.204744873,496746.1607622022,-3797990.7231182125
-5094398.079087706,460451.60320655437,-3797990.7231182125
-5098643.1153865,410786.86569782323,-3797990.7231182125
-5101359.37759753,375552.8827019375,-3797990.7231182125
-5089096.853325135,513005.8765499238,-3798362.6983348303
-5090203.946492833,501901.97748897166,-3798362.6983348303
-5098367.796307174,410764.68382333155,-3798362.6983348303
-5099309.883369312,398899.1417270874,-3798362.6983348303
-5099338.878651955,398528.3083636093,-3798362.6983348303
-5088859.299354915,512608.09982865537,-3798734.653454892
-5089929.041360024,501874.87141793227,-3798734.653454892
-5090437.36648598,496692.5110410066,-3798734.653454892
-5092865.5856977105,471143.4586799017,-3798734.653454892
-5093545.449125316,463735.69016814185,-3798734.653454892
-5099294.459081778,395540.2030373288,-3798734.653454892
-5088621.687517392,512210.3577505704,-3799106.588494284
-5089654.109302545,501847.7626920788,-3799106.588494284
-5089690.5912462985,501477.63124413986,-3799106.588494284
-5090126.274969873,497035.8479231155,-3799106.588494284
-5092624.742228181,470747.6650018376,-3799106.588494284
-5093067.504954152,465932.9557344299,-3799106.588494284
-5088384.017842076,511812.650147116,-3799478.5034421124
-5089452.083350106,501080.4258445399,-3799478.5034421124
-5089488.509492079,500710.30909037305,-3799478.5034421124
-5089815.133512049,497379.1396440103,-3799478.5034421124
-5089851.2904879125,497008.99649787106,-3799478.5034421124
-5097779.749106789,407732.4263263998,-3799478.5034421124
-5088146.290331644,511414.97711618955,-3799850.3982874877
-5089249.914960117,500313.15564639895,-3799850.3982874877
-5089286.285296432,499943.0536851841,-3799850.3982874877
-5089322.628726799,499572.9489911981,-3799850.3982874877
-5089503.942134357,497722.3861082211,-3799850.3982874877
-5089540.124072633,497352.2655916562,-3799850.3982874877
-5092142.882602686,469956.1828439181,-3799850.3982874877
-5092483.2978666965,466252.9480691274,-3799850.3982874877
-5097622.6918110205,406227.5748491117,-3799850.3982874877
-5100841.684271759,363582.2639101878,-3799850.3982874877
-5100868.111227981,363211.31933340634,-3799850.3982874877
-5100947.230253226,362098.47390781034,-3799850.3982874877
-5087871.329291735,511387.3404906074,-3800222.273046288
-5089120.2063017385,498805.7750810977,-3800222.273046288
-5089156.467027304,498435.68246772746,-3800222.273046288
-5089192.700838878,498065.58721837896,-3800222.273046288
-5089228.9077275805,497695.48942383716,-3800222.273046288
-5091970.107404063,468819.9022506965,-3800222.273046288
-5092174.183950285,466598.0665981672,-3800222.273046288
-5092579.428569804,462154.1292150749,-3800222.273046288
-5092646.592304143,461413.43861649756,-3800222.273046288
-5092680.13376468,461043.0897448382,-3800222.273046288
-5097376.745300971,405834.9318476477,-3800222.273046288
-5100513.10518694,364304.45956531446,-3800222.273046288
-5091728.976168966,468424.2838235925,-3800594.1277076257
-5100237.433980422,364284.76973257854,-3800594.1277076257
-5087358.498156953,510962.0973873804,-3800965.9622606086
-5091623.716015056,466547.62698926457,-3800965.9622606086
-5091793.020933117,464696.2295016812,-3800965.9622606086
-5091826.801127163,464325.9426947909,-3800965.9622606086
-5087120.597144976,510564.5281218411,-3801337.7767211194
-5086882.638311409,510166.993461814,-3801709.571078266
-5086919.725245176,509797.06362773135,-3801709.571078266
-5096185.935219308,406859.00610016484,-3801709.571078266
-5097233.624045852,393515.84347813553,-3801709.571078266
-5086755.7150560375,508659.74767574586,-3802081.345321164
-5086792.692389021,508289.8269869886,-3802081.345321164
-5096929.333466053,393865.2221434427,-3802081.345321164
-5086517.553886562,508262.334201206,-3802453.099465687
-5090420.5729928445,467557.2867734956,-3802453.099465687
-5096653.646684862,393843.91844699887,-3802453.099465687
-5097997.367958027,376050.87775036594,-3802453.099465687
-5098188.137754583,373455.67129480763,-3802453.099465687
-5086242.38848407,508234.83872747957,-3802824.8335009473
-5089974.86053491,469382.7913666103,-3802824.8335009473
-5090008.98155829,469012.63667882496,-3802824.8335009473
-5096377.932950034,393822.61266771273,-3802824.8335009473
-5089733.585471457,468987.26064407045,-3803196.5474160598
-5089492.252868155,468591.76510597393,-3803568.2412269004
-5085453.671334074,507782.5128670175,-3803939.914922584
-5089284.897494616,467826.2025495952,-3803939.914922584
-5094637.072497842,394806.2210353834,-3805054.8152901
-5084463.046014737,506563.30623862747,-3805426.4084965726
-5088216.807002859,467354.86993343575,-3805426.4084965726
-5084224.480349814,506166.1355327332,-3805797.98158698
-5093123.2179073775,406987.2363616108,-3805797.98158698
-5093999.004884052,395874.8054483323,-3805797.98158698
-5094314.052113203,391799.77257576236,-3805797.98158698
-5083269.640137498,504577.79954929545,-3807284.072650526
-5083030.7857203875,504180.80235017353,-3807655.545077616
-5093831.684272456,379840.7855164007,-3807655.545077616
-5093859.293600079,379470.3506781313,-3807655.545077616
-5093886.875995468,379099.91374413256,-3807655.545077616
-5082791.873549499,503783.8399832785,-3808026.9973768415
-5093527.902158418,380190.6063842032,-3808026.9973768415
-5093665.806644898,378338.5223126267,-3808026.9973768415
-5093994.0297240205,373893.3168500776,-3808026.9973768415
-5082552.903654083,503386.912280233,-3808398.429537332
-5092495.449785747,390169.82944487483,-3808398.429537332
-5093224.069168205,380540.3830649824,-3808398.429537332
-5093468.780563426,373482.36308907275,-3808769.841548204
-5082038.22764288,502962.7387743884,-3809141.233425322
-5086993.775673056,450087.0916640486,-3809141.233425322
-5093650.336711812,367165.2368275957,-3809141.233425322
-5092312.265018126,381589.4478228321,-3809512.6051578075
-5090116.408409569,406374.4394700027,-3809883.956734786
-5091616.734136097,387123.0668406996,-3809883.956734786
-5091757.159469301,385271.67714225396,-3809883.956734786
-5081284.208527076,502141.84363560664,-3810255.2881721193
-5081044.950040916,501745.08982132695,-3810626.599458925
-5089652.513353511,405219.95608607336,-3810626.599458925
-5080529.816290755,501321.1546084749,-3811369.161564207
